ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2012,763.666,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2012,413.459,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2011,386.555,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2011,705.707,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2011,386.555,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2011,388.826,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2011,709.853,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2011,388.826,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2011,382.186,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2011,697.731,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2011,382.186,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2010,354.506,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2010,655.466,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2010,354.506,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2010,361.149,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2010,667.747,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2010,361.149,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2010,342.061,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2010,632.454,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2010,342.061,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2009,317.0,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2009,597.157,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2009,317.0,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2009,325.098,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2009,612.412,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2009,325.098,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2009,301.463,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2009,567.89,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2009,301.463,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2008,298.705,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2008,593.839,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2008,298.705,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2008,308.596,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2008,613.503,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2008,308.596,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2008,279.42,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2008,555.5,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2008,279.42,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2007,280.923,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2007,583.019,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2007,280.923,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2007,289.24,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2007,600.279,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2007,289.24,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2007,264.364,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2007,548.654,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2007,264.364,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2006,258.327,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2006,533.12,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2006,258.327,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2006,264.448,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2006,545.752,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2006,264.448,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2006,245.953,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2006,507.584,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2006,245.953,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2005,242.427,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2005,500.658,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2005,242.427,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2005,251.451,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2005,519.295,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2005,251.451,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2005,225.162,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2005,465.004,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2005,225.162,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2004,229.958,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2004,469.284,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2004,229.958,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2004,237.416,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2004,484.503,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2004,237.416,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2004,215.063,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2004,438.886,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2004,215.063,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2003,207.696,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2003,424.126,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2003,207.696,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2003,215.249,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2003,439.548,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2003,215.249,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2003,192.426,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2003,392.944,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2003,192.426,,,Currency: ECU - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: Local currency,2001,160.006,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2001,381.811,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2001,160.006,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: Local currency,2001,168.945,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2001,403.142,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2001,168.945,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: Local currency,2001,142.223,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2001,339.376,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Ecuador,"LFS - National Survey on Employment, Unemployment and Underemployment",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2001,142.223,Break in series,,Currency: ECU - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2019,81867.118,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2019,748.834,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2019,392.648,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2019,86863.156,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2019,794.533,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2019,416.61,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2019,74712.503,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2019,683.391,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2019,358.333,,,Currency: GUY - Guyanese dollar (GYD),Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2018,76729.473,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2018,678.084,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2018,369.395,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2018,82316.024,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2018,727.454,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2018,396.29,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2018,68469.065,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2018,605.084,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,LFS - Labour Force Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2018,329.627,Break in series,,Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2007,77750.0,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2007,718.831,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2007,384.242,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2006,62624.0,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2006,631.605,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2006,312.825,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2004,73922.0,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2004,796.805,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2004,372.764,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2003,53910.0,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2003,592.365,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Guyana,ES - Labour-related Establishment Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2003,278.061,,,Working time concept: Hours actually worked | Currency: GUY - Guyanese dollar (GYD),Data reference period: July | Reference group coverage: Employees
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: Local currency,2024,1879.013,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2024,964.002,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
